evaluations raw_y
2166 -797.0000000000
4660 -767.0000000000
5971 -728.0000000000
6121 -671.0000000000
13812 -650.0000000000
87252 -641.0000000000
100000 -1469.0000000000
evaluations raw_y
1 -1546.0000000000
4 -1118.0000000000
50 -845.0000000000
2619 -816.0000000000
4052 -787.0000000000
12744 -728.0000000000
29899 -660.0000000000
63683 -553.0000000000
100000 -1585.0000000000
evaluations raw_y
1 -1468.0000000000
2 -1089.0000000000
11 -1088.0000000000
22 -845.0000000000
65 -816.0000000000
924 -806.0000000000
2330 -670.0000000000
35214 -642.0000000000
74979 -603.0000000000
100000 -1342.0000000000
evaluations raw_y
1 -1478.0000000000
4 -1361.0000000000
5 -1167.0000000000
17 -1108.0000000000
19 -1060.0000000000
53 -971.0000000000
244 -953.0000000000
286 -904.0000000000
1577 -884.0000000000
1821 -796.0000000000
9747 -768.0000000000
14921 -728.0000000000
24543 -651.0000000000
100000 -1488.0000000000
evaluations raw_y
1 -1673.0000000000
2 -1332.0000000000
4 -1206.0000000000
7 -894.0000000000
83 -816.0000000000
128 -689.0000000000
32518 -661.0000000000
100000 -1517.0000000000
evaluations raw_y
1 -1322.0000000000
2 -1303.0000000000
6 -991.0000000000
31 -953.0000000000
70 -913.0000000000
586 -884.0000000000
931 -855.0000000000
1312 -816.0000000000
4790 -807.0000000000
5086 -806.0000000000
6158 -797.0000000000
7676 -787.0000000000
15627 -573.0000000000
100000 -1176.0000000000
evaluations raw_y
1 -1254.0000000000
11 -1098.0000000000
16 -923.0000000000
66 -796.0000000000
5359 -767.0000000000
8570 -758.0000000000
24627 -757.0000000000
28093 -748.0000000000
35544 -651.0000000000
52455 -621.0000000000
100000 -1576.0000000000
evaluations raw_y
1 -1449.0000000000
2 -1264.0000000000
3 -1225.0000000000
15 -1176.0000000000
49 -1137.0000000000
52 -972.0000000000
616 -933.0000000000
640 -923.0000000000
838 -748.0000000000
20413 -718.0000000000
52582 -699.0000000000
53069 -680.0000000000
72464 -592.0000000000
100000 -1196.0000000000
evaluations raw_y
1 -1546.0000000000
2 -1527.0000000000
3 -1517.0000000000
4 -1273.0000000000
8 -1166.0000000000
12 -1137.0000000000
49 -1020.0000000000
53 -972.0000000000
191 -865.0000000000
398 -855.0000000000
2844 -758.0000000000
3814 -709.0000000000
9122 -700.0000000000
85161 -612.0000000000
98515 -593.0000000000
100000 -1498.0000000000
